Id,Prediction
815,[0.9005683, 0.09943174]
816,[0.46176618, 0.5382338]
817,[0.68447095, 0.31552905]
818,[0.8012655, 0.19873448]
819,[0.606365, 0.39363495]
820,[0.7081685, 0.29183146]
821,[0.99872524, 0.0012747415]
822,[0.99872524, 0.0012747415]
823,[0.6816966, 0.31830344]
824,[0.94601697, 0.05398296]
825,[0.18458802, 0.815412]
826,[0.99999535, 4.6919254e-06]
827,[2.2056865e-05, 0.99997795]
828,[0.9999559, 4.4109074e-05]
829,[0.90658504, 0.09341495]
830,[0.90658504, 0.09341495]
831,[0.40743917, 0.59256077]
832,[0.05285121, 0.9471488]
833,[0.1860358, 0.8139642]
834,[0.44224864, 0.55775136]
835,[0.5716269, 0.42837307]
836,[0.5716269, 0.42837307]
837,[0.89001685, 0.10998314]
838,[0.87543386, 0.12456615]
839,[0.70421594, 0.295784]
840,[0.35940713, 0.6405928]
841,[0.823798, 0.17620204]
842,[0.99916387, 0.00083617]
843,[0.99916387, 0.00083617]
844,[0.9997818, 0.0002181863]
845,[0.015678346, 0.9843217]
846,[0.04995735, 0.95004267]
847,[0.41604254, 0.5839575]
848,[0.0010773496, 0.99892265]
849,[0.12888381, 0.8711162]
850,[0.037835084, 0.96216494]
851,[0.6572859, 0.34271404]
852,[0.9127075, 0.08729249]
853,[0.989303, 0.010696947]
854,[0.037698235, 0.9623018]
855,[0.8341635, 0.16583651]
856,[0.15531851, 0.8446815]
857,[0.9999994, 6.4769984e-07]
858,[0.9997938, 0.00020623617]
859,[0.48171043, 0.51828957]
860,[0.123975106, 0.8760249]
861,[0.10886032, 0.8911397]
862,[0.7162831, 0.28371695]
863,[1.0, 1.4596747e-08]
864,[0.050522275, 0.94947773]
865,[0.95988196, 0.040118042]
866,[0.00197768, 0.9980223]
867,[0.33562773, 0.6643723]
868,[0.33562773, 0.6643723]
869,[0.33562773, 0.6643723]
870,[0.21437451, 0.78562546]
871,[1.0, 5.7129097e-09]
872,[1.0, 5.7129097e-09]
873,[0.7527876, 0.24721242]
874,[0.6394099, 0.36059004]
875,[0.8209605, 0.17903952]
876,[0.3679168, 0.63208324]
877,[0.9937569, 0.0062431293]
878,[0.99999964, 3.1236635e-07]
879,[0.99999964, 3.1236635e-07]
880,[0.12918626, 0.8708137]
881,[0.08535665, 0.9146433]
882,[0.5108942, 0.48910582]
883,[0.37986305, 0.620137]
884,[0.8148809, 0.1851191]
885,[0.15112406, 0.84887594]
886,[0.8200246, 0.1799754]
887,[0.47542286, 0.52457714]
888,[0.9739255, 0.02607451]
889,[0.7498728, 0.2501272]
890,[0.70673627, 0.29326373]
891,[0.06635192, 0.9336481]
892,[0.38147214, 0.6185278]
893,[0.9654526, 0.034547374]
894,[1.0, 3.4322385e-09]
895,[0.971265, 0.02873502]
896,[0.9871389, 0.012861108]
897,[0.55305547, 0.4469445]
898,[0.90768296, 0.09231708]
899,[0.33562773, 0.6643723]
900,[0.90702724, 0.092972785]
901,[0.79435587, 0.2056441]
902,[0.42188713, 0.5781129]
903,[0.98679453, 0.013205487]
904,[0.14249133, 0.8575087]
905,[0.1301552, 0.86984473]
906,[0.13713947, 0.8628605]
907,[0.95590615, 0.044093836]
908,[0.43934834, 0.56065166]
909,[0.4456906, 0.55430937]
910,[0.068570286, 0.93142974]
911,[0.068570286, 0.93142974]
912,[0.19415775, 0.8058422]
913,[0.88055545, 0.119444534]
914,[0.039898187, 0.9601018]
915,[0.039898187, 0.9601018]
916,[0.25966427, 0.74033576]
917,[0.12365732, 0.87634265]
918,[0.104152754, 0.89584726]
919,[0.89986247, 0.10013752]
920,[0.89986247, 0.10013752]
921,[0.07031301, 0.92968696]
922,[0.54789263, 0.45210737]
923,[0.2957439, 0.7042561]
924,[0.24432303, 0.7556769]
925,[0.059953723, 0.94004625]
926,[0.6134584, 0.3865416]
927,[1.0, 6.8054247e-09]
928,[0.78072244, 0.21927755]
929,[0.13336651, 0.8666335]
930,[0.03286291, 0.96713716]
931,[0.04208284, 0.95791715]
932,[0.21244736, 0.7875526]
933,[0.84491026, 0.15508972]
934,[0.9956773, 0.004322765]
935,[0.026880505, 0.97311944]
936,[0.043123566, 0.9568764]
937,[0.6673265, 0.33267352]
938,[0.06585529, 0.9341447]
939,[0.8623359, 0.13766405]
940,[0.3469695, 0.6530305]
941,[0.03534442, 0.9646556]
942,[0.06047017, 0.93952984]
943,[0.97838813, 0.021611853]
944,[0.29739287, 0.70260715]
945,[0.29739287, 0.70260715]
946,[0.29739287, 0.70260715]
947,[0.29739287, 0.70260715]
948,[0.29739287, 0.70260715]
949,[0.29739287, 0.70260715]
950,[0.29739287, 0.70260715]
951,[0.29739287, 0.70260715]
952,[0.29739287, 0.70260715]
953,[0.29739287, 0.70260715]
954,[0.97038704, 0.029612975]
955,[0.105863445, 0.8941366]
956,[0.27384278, 0.7261572]
957,[0.075486846, 0.92451316]
958,[0.72864115, 0.27135885]
959,[0.027879288, 0.97212076]
960,[0.014375288, 0.9856248]
961,[0.29153836, 0.70846164]
962,[0.0005890866, 0.99941087]
963,[0.1557294, 0.84427065]
964,[0.14233454, 0.8576655]
965,[0.10471463, 0.89528537]
966,[0.93053406, 0.06946594]
967,[0.9999958, 4.1167823e-06]
968,[1.0, 7.753827e-09]
969,[0.9719633, 0.02803665]
970,[0.654155, 0.345845]
971,[0.08307892, 0.916921]
972,[0.31220502, 0.68779504]
973,[0.84870166, 0.1512983]
974,[0.7813462, 0.21865381]
975,[0.99999976, 2.7228586e-07]
976,[0.99999976, 2.7228586e-07]
977,[1.0, 1.4129294e-11]
978,[0.28746772, 0.7125322]
979,[0.5514425, 0.4485575]
980,[0.3365119, 0.66348803]
981,[0.0061107944, 0.9938892]
982,[0.9949256, 0.005074314]
983,[0.83284956, 0.1671505]
984,[0.020129824, 0.9798702]
985,[1.0, 3.0104e-09]
986,[0.00012187276, 0.99987817]
987,[0.5275496, 0.47245038]
988,[0.007816555, 0.9921834]
989,[0.69288313, 0.30711687]
990,[0.08869302, 0.911307]
991,[1.0, 8.7821445e-10]
992,[0.56510407, 0.4348959]
993,[0.33562773, 0.6643723]
994,[0.5726287, 0.4273713]
995,[0.95427525, 0.045724817]
996,[0.08725649, 0.91274345]
997,[0.0072875037, 0.9927125]
998,[0.845392, 0.15460807]
999,[0.7619582, 0.23804182]
1000,[0.033520468, 0.9664795]
1001,[0.99999976, 1.799003e-07]
1002,[0.94414294, 0.055857025]
1003,[0.9998006, 0.00019934252]
1004,[0.7815652, 0.21843483]
1005,[0.7102782, 0.2897218]
1006,[0.9999944, 5.5467385e-06]
1007,[0.9738082, 0.02619172]
1008,[0.0033112958, 0.9966888]
1009,[0.33038178, 0.66961825]
1010,[0.9999999, 6.696955e-08]
1011,[0.028057162, 0.9719428]
1012,[0.004980743, 0.9950192]
1013,[0.61749345, 0.3825065]
1014,[0.8464105, 0.15358943]
1015,[0.0058612917, 0.9941387]
1016,[0.38652524, 0.6134748]
1017,[0.9061209, 0.0938791]
1018,[0.59402853, 0.4059715]
1019,[0.12172123, 0.87827873]
1020,[0.12172123, 0.87827873]
1021,[0.0959544, 0.9040456]
1022,[0.96946275, 0.030537253]
1023,[0.009840597, 0.99015945]
1024,[0.013136233, 0.98686373]
1025,[0.06197321, 0.9380267]
1026,[0.3278212, 0.67217875]
1027,[0.93501544, 0.06498453]
1028,[0.0053089364, 0.9946911]
1029,[0.6231183, 0.37688175]
1030,[0.993353, 0.006646982]
1031,[0.010734372, 0.98926556]
1032,[0.9896884, 0.010311615]
1033,[0.39744976, 0.6025502]
1034,[0.7451097, 0.25489032]
1035,[0.4480495, 0.5519505]
1036,[0.3382481, 0.6617519]
1037,[0.9538325, 0.046167474]
1038,[0.15881167, 0.8411883]
1039,[0.719904, 0.28009602]
1040,[0.22256011, 0.77743995]
1041,[0.021004241, 0.97899574]
1042,[0.9862454, 0.013754593]
1043,[0.9268998, 0.07310024]
1044,[0.5508866, 0.44911343]
1045,[0.88406116, 0.11593882]
1046,[0.46943393, 0.53056604]
1047,[0.9999714, 2.865687e-05]
1048,[0.9999714, 2.865687e-05]
1049,[0.8501812, 0.1498188]
1050,[0.44245508, 0.55754495]
1051,[0.49504656, 0.50495344]
1052,[0.99612844, 0.0038715901]
1053,[0.88109195, 0.11890801]
1054,[0.34092617, 0.6590739]
1055,[0.13660567, 0.8633943]
1056,[0.94348794, 0.056512088]
1057,[0.7388091, 0.26119086]
1058,[0.5892205, 0.41077945]
1059,[0.8442469, 0.15575312]
1060,[0.047901083, 0.95209885]
1061,[0.11520539, 0.88479465]
1062,[0.9012092, 0.09879082]
1063,[0.8296174, 0.17038266]
1064,[0.43757966, 0.56242037]
1065,[0.46757135, 0.5324286]
1066,[0.356546, 0.643454]
1067,[0.99998665, 1.3350979e-05]
1068,[0.020440772, 0.9795592]
1069,[0.09949457, 0.9005054]
1070,[0.9964971, 0.0035029172]
1071,[0.80113184, 0.19886816]
1072,[0.041507397, 0.9584926]
1073,[0.17858855, 0.8214115]
1074,[0.6894707, 0.31052935]
1075,[0.83663625, 0.16336372]
1076,[0.77847874, 0.22152126]
1077,[0.45660666, 0.5433933]
1078,[0.13669345, 0.8633065]
1079,[0.83218193, 0.16781801]
1080,[0.98826575, 0.011734267]
1081,[0.3889673, 0.61103266]
1082,[0.012256362, 0.9877436]
1083,[0.1586132, 0.8413868]
1084,[0.4416438, 0.5583562]
1085,[0.5520454, 0.4479546]
1086,[0.9876961, 0.0123038925]
1087,[0.54918975, 0.45081022]
1088,[0.22899681, 0.7710032]
1089,[0.16825339, 0.83174664]
1090,[0.16062692, 0.83937305]
1091,[0.19244617, 0.80755377]
1092,[0.5666755, 0.4333245]
1093,[0.38706604, 0.61293393]
1094,[0.92044336, 0.07955661]
1095,[0.92044336, 0.07955661]
1096,[0.07011388, 0.92988616]
1097,[0.12078815, 0.8792119]
1098,[0.16977236, 0.8302277]
1099,[0.9999994, 6.4967514e-07]
1100,[0.2653634, 0.7346366]
1101,[0.010011161, 0.9899888]
1102,[0.010011161, 0.9899888]
1103,[0.010011161, 0.9899888]
1104,[0.010011161, 0.9899888]
1105,[0.010011161, 0.9899888]
1106,[0.010011161, 0.9899888]
1107,[0.010011161, 0.9899888]
1108,[0.012171318, 0.98782873]
1109,[0.67858, 0.32141998]
1110,[0.9999982, 1.8428738e-06]
1111,[0.55902636, 0.44097364]
1112,[0.37764212, 0.62235785]
1113,[0.6758001, 0.32419986]
1114,[0.8910412, 0.10895874]
1115,[0.038336407, 0.9616636]
1116,[0.02130796, 0.978692]
1117,[0.7857225, 0.21427755]
1118,[0.9969145, 0.0030855327]
1119,[0.8065694, 0.19343063]
1120,[0.67355436, 0.32644567]
1121,[0.7288524, 0.2711476]
1122,[0.016629085, 0.9833709]
1123,[0.13535699, 0.864643]
1124,[0.9999995, 4.2836078e-07]
1125,[0.30106455, 0.69893545]
1126,[0.4141484, 0.5858516]
1127,[0.55016285, 0.44983712]
1128,[0.66284573, 0.33715424]
1129,[0.011089957, 0.98891]
1130,[0.14747949, 0.8525206]
1131,[0.60462505, 0.39537498]
1132,[0.40920117, 0.5907988]
1133,[0.18659736, 0.8134026]
1134,[0.03336885, 0.9666312]
1135,[0.9942471, 0.0057528582]
1136,[0.2511178, 0.74888223]
1137,[0.47701648, 0.5229835]
1138,[0.6560633, 0.34393668]
1139,[0.57182306, 0.42817688]
1140,[0.10347971, 0.8965203]
1141,[0.28111327, 0.71888673]
1142,[0.96663743, 0.03336256]
1143,[0.9998204, 0.00017966823]
1144,[0.42187956, 0.5781204]
1145,[0.9745131, 0.025486823]
1146,[0.9100773, 0.08992271]
1147,[0.82979995, 0.17020005]
1148,[0.97578627, 0.024213703]
1149,[0.56844556, 0.43155447]
1150,[0.041662857, 0.9583372]
1151,[0.041662857, 0.9583372]
1152,[0.35125622, 0.6487438]
1153,[0.014330227, 0.9856698]
1154,[0.22542733, 0.7745727]
1155,[0.7990462, 0.20095378]
1156,[0.7893586, 0.2106414]
1157,[0.8483571, 0.15164296]
1158,[0.8568355, 0.14316455]
1159,[0.004276736, 0.99572325]
1160,[0.09663921, 0.9033608]
1161,[0.5106272, 0.48937285]
1162,[0.8473937, 0.15260628]
1163,[0.0012043421, 0.9987956]
1164,[0.9958556, 0.004144305]
1165,[0.8401704, 0.15982966]
1166,[0.67731065, 0.32268935]
1167,[0.98824525, 0.01175471]
1168,[0.9794911, 0.020508843]
1169,[0.7948213, 0.20517868]
1170,[0.26331538, 0.7366846]
1171,[0.32296383, 0.67703617]
1172,[0.5807628, 0.4192372]
1173,[0.99992967, 7.027832e-05]
1174,[0.6394537, 0.36054635]
1175,[0.98908854, 0.010911453]
1176,[0.38270646, 0.61729354]
1177,[0.15742463, 0.8425754]
1178,[0.23217659, 0.7678234]
1179,[0.20183031, 0.79816973]
1180,[0.94085395, 0.059146006]
1181,[0.9322904, 0.06770958]
1182,[0.66039985, 0.33960018]
1183,[0.014221217, 0.9857788]
1184,[0.090367384, 0.90963256]
1185,[0.81143856, 0.18856142]
1186,[0.07099028, 0.9290098]
1187,[0.77886236, 0.22113757]
1188,[0.08962245, 0.9103775]
1189,[0.3458598, 0.65414023]
1190,[0.010112105, 0.9898879]
1191,[0.010112105, 0.9898879]
1192,[0.96282136, 0.037178595]
1193,[0.9999969, 3.0402189e-06]
1194,[0.13586237, 0.8641377]
1195,[0.9999939, 6.1266564e-06]
1196,[0.9999939, 6.1266564e-06]
1197,[0.721334, 0.278666]
1198,[1.0, 1.3368502e-10]
1199,[0.97596836, 0.024031702]
1200,[0.059452616, 0.9405474]
1201,[0.025283534, 0.9747165]
1202,[0.6333687, 0.36663136]
1203,[0.3009678, 0.6990321]
1204,[0.015002441, 0.98499763]
1205,[0.39212263, 0.6078774]
1206,[0.39212263, 0.6078774]
1207,[0.39212263, 0.6078774]
1208,[1.0, 5.3396736e-09]
1209,[0.17522956, 0.82477045]
1210,[0.70121586, 0.29878417]
1211,[0.2658611, 0.7341389]
1212,[0.48832595, 0.51167405]
1213,[0.19541511, 0.80458486]
1214,[0.060359947, 0.93964]
1215,[0.9869049, 0.013095024]
1216,[0.8947482, 0.10525175]
1217,[0.027961526, 0.97203845]
1218,[0.9700501, 0.029949967]
1219,[1.0, 5.1494626e-09]
1220,[0.6880809, 0.31191906]
1221,[1.0, 6.1342265e-09]
1222,[0.94033426, 0.05966576]
1223,[0.36809173, 0.63190824]
1224,[0.9736873, 0.02631272]
1225,[0.9736873, 0.02631272]
1226,[0.99999976, 2.7542825e-07]
1227,[0.5892822, 0.4107178]
1228,[0.8889564, 0.111043535]
1229,[0.23022492, 0.76977503]
1230,[0.9484374, 0.051562622]
1231,[0.3432493, 0.65675074]
1232,[0.033816192, 0.96618384]
1233,[0.9396602, 0.060339782]
1234,[1.0, 3.4322385e-09]
1235,[1.0, 3.4322385e-09]
1236,[0.17762357, 0.82237643]
1237,[0.09485292, 0.9051471]
1238,[0.17239158, 0.8276084]
1239,[0.025522709, 0.97447723]
1240,[0.2851514, 0.71484864]
1241,[0.05612239, 0.9438776]
1242,[0.09107003, 0.90892994]
1243,[0.032671686, 0.9673283]
1244,[0.0024103883, 0.9975896]
1245,[0.0024103883, 0.9975896]
1246,[0.0024103883, 0.9975896]
1247,[0.0024103883, 0.9975896]
1248,[0.5769924, 0.4230076]
1249,[0.007942162, 0.99205786]
1250,[0.007942162, 0.99205786]
1251,[0.70967215, 0.29032785]
1252,[0.7957857, 0.20421433]
1253,[0.973596, 0.026404079]
1254,[0.45784694, 0.542153]
1255,[0.26897, 0.7310299]
1256,[0.08952811, 0.91047186]
1257,[0.9999081, 9.191673e-05]
1258,[0.000110185676, 0.99988985]
1259,[0.000110185676, 0.99988985]
1260,[0.5563226, 0.44367743]
1261,[0.4643384, 0.5356616]
1262,[0.04432205, 0.95567787]
1263,[0.42614698, 0.57385296]
1264,[0.98322856, 0.016771497]
1265,[0.54232216, 0.45767784]
1266,[0.99086624, 0.009133738]
1267,[0.52660197, 0.473398]
1268,[0.15314656, 0.8468534]
1269,[0.99969375, 0.00030625067]
1270,[0.76752883, 0.23247118]
1271,[0.8333935, 0.1666065]
1272,[0.8039425, 0.19605753]
1273,[0.05185768, 0.94814235]
1274,[0.23442234, 0.7655776]
1275,[0.94267327, 0.057326768]
1276,[0.119582765, 0.88041717]
1277,[0.99963343, 0.00036651717]
1278,[1.0, 2.3304567e-10]
1279,[1.0, 2.3304567e-10]
1280,[0.24349988, 0.7565002]
1281,[0.3483531, 0.6516469]
1282,[0.17883506, 0.82116497]
1283,[0.045269225, 0.95473075]
1284,[0.329016, 0.67098397]
1285,[0.4061427, 0.5938573]
1286,[0.9999999, 1.2243942e-07]
1287,[0.9991418, 0.0008581979]
1288,[0.34389648, 0.65610355]
1289,[1.0, 2.6316524e-10]
1290,[1.0, 2.6316524e-10]
1291,[0.42660993, 0.57339007]
1292,[0.14834855, 0.85165143]
1293,[0.32982662, 0.67017335]
1294,[0.25124612, 0.7487539]
1295,[0.38137603, 0.618624]
1296,[0.2810095, 0.7189905]
1297,[0.85603255, 0.14396745]
1298,[0.00040005276, 0.9996]
1299,[0.4304138, 0.5695862]
1300,[0.3644888, 0.6355112]
1301,[0.31264699, 0.6873531]
1302,[0.9999405, 5.950929e-05]
1303,[0.16480543, 0.8351945]
1304,[0.81349486, 0.18650512]
1305,[0.4113525, 0.58864754]
1306,[0.12690072, 0.8730993]
1307,[0.017347502, 0.98265254]
1308,[0.837603, 0.16239707]
1309,[0.19500515, 0.8049948]
1310,[0.40116075, 0.5988393]
1311,[0.11593014, 0.88406986]
1312,[0.340164, 0.659836]
1313,[0.9999931, 6.9455177e-06]
1314,[1.0, 1.5250943e-11]
1315,[0.21663846, 0.7833615]
1316,[0.20588098, 0.794119]
1317,[0.7350335, 0.26496652]
1318,[0.10692457, 0.8930754]
1319,[0.060597185, 0.9394028]
1320,[0.4718231, 0.5281769]
1321,[0.0007558463, 0.9992442]
1322,[0.061346523, 0.93865347]
1323,[0.5560047, 0.4439953]
1324,[0.10062896, 0.899371]
1325,[0.78481424, 0.21518578]
1326,[0.18799424, 0.81200576]
1327,[0.96107745, 0.03892259]
1328,[0.038261972, 0.96173805]
1329,[0.010765609, 0.98923445]
1330,[1.0, 6.5072613e-12]
1331,[0.41673934, 0.5832607]
1332,[0.3867868, 0.6132132]
1333,[0.9472386, 0.05276132]
1334,[0.7662888, 0.23371121]
1335,[1.0, 9.708046e-11]
1336,[0.02961007, 0.97038996]
1337,[0.9959428, 0.0040571657]
1338,[0.8576372, 0.14236282]
1339,[0.16452122, 0.8354788]
1340,[0.81525266, 0.18474735]
1341,[0.9774469, 0.022553027]
1342,[0.4421316, 0.5578684]
1343,[0.7370775, 0.26292253]
1344,[0.37169686, 0.6283031]
1345,[0.0064558364, 0.9935442]
1346,[0.5602955, 0.43970448]
1347,[0.76138765, 0.2386124]
1348,[0.046866585, 0.9531334]
1349,[0.22527845, 0.7747215]
1350,[0.22693269, 0.7730673]
1351,[0.73997265, 0.26002738]
1352,[0.9999988, 1.1415802e-06]
1353,[0.21466914, 0.78533083]
1354,[0.98328745, 0.016712544]
1355,[0.71631265, 0.28368732]
1356,[0.9980617, 0.0019383084]
1357,[0.09669942, 0.9033005]
1358,[0.9995074, 0.0004925578]
1359,[0.9999994, 6.38995e-07]
1360,[0.9215183, 0.07848168]
1361,[0.43351805, 0.56648195]
1362,[0.8310706, 0.16892941]
1363,[0.9997173, 0.00028268583]
1364,[0.9997173, 0.00028268583]
1365,[0.9997173, 0.00028268583]
1366,[0.97298527, 0.027014723]
1367,[0.030728417, 0.96927154]
1368,[0.7803702, 0.21962982]
1369,[0.11117895, 0.88882107]
1370,[0.082871795, 0.91712826]
1371,[0.8602093, 0.13979071]
1372,[0.2188675, 0.7811325]
1373,[0.9968659, 0.0031341102]
1374,[0.0045223674, 0.9954776]
1375,[0.61206454, 0.3879355]
1376,[0.8929457, 0.10705433]
1377,[0.35390115, 0.64609885]
1378,[0.21111108, 0.78888893]
1379,[0.38286752, 0.6171325]
1380,[0.3245154, 0.6754846]
1381,[0.25884977, 0.7411502]
1382,[0.99999976, 2.968457e-07]
1383,[0.9874164, 0.012583587]
1384,[0.9003827, 0.099617325]
1385,[0.00089635537, 0.9991036]
1386,[0.4811551, 0.51884484]
1387,[0.048835892, 0.95116407]
1388,[0.13999762, 0.8600024]
1389,[0.9169767, 0.08302335]
1390,[0.83112806, 0.16887192]
1391,[0.3102548, 0.6897452]
1392,[0.13222688, 0.8677731]
1393,[0.13222688, 0.8677731]
1394,[0.022593265, 0.97740674]
1395,[0.055281565, 0.94471836]
1396,[0.8449947, 0.1550053]
1397,[0.8449947, 0.1550053]
1398,[0.9382141, 0.061785843]
1399,[0.032102797, 0.9678972]
1400,[0.08325217, 0.9167478]
1401,[0.5656149, 0.43438515]
1402,[1.0, 2.8095946e-09]
1403,[0.5912412, 0.40875885]
1404,[0.99911624, 0.0008837554]
1405,[0.99911624, 0.0008837554]
1406,[0.67455864, 0.3254414]
1407,[0.059770733, 0.9402293]
1408,[0.022111285, 0.9778887]
1409,[0.81355983, 0.18644018]
1410,[0.7139681, 0.28603193]
1411,[0.39284897, 0.60715103]
1412,[0.96705407, 0.03294595]
1413,[0.12349356, 0.8765064]
1414,[0.091662645, 0.90833735]
1415,[0.9872656, 0.012734368]
1416,[0.97880185, 0.021198085]
1417,[0.9673011, 0.032698914]
1418,[0.47340208, 0.5265979]
1419,[0.5692403, 0.4307597]
1420,[0.08356758, 0.9164324]
1421,[0.9858209, 0.014179083]
1422,[0.4896345, 0.5103655]
1423,[0.99720013, 0.0027999033]
1424,[0.97794, 0.022059966]
1425,[0.9956216, 0.0043784315]
1426,[0.12457683, 0.8754232]
1427,[0.99579537, 0.0042046113]
1428,[0.70190954, 0.2980905]
1429,[0.95792943, 0.042070583]
1430,[0.5600136, 0.43998644]
1431,[0.3931389, 0.6068611]
1432,[0.30561966, 0.6943804]
1433,[0.2513856, 0.74861443]
1434,[0.031754676, 0.96824527]
1435,[0.43831423, 0.5616858]
1436,[0.25680867, 0.7431913]
1437,[0.00090067537, 0.9990994]
1438,[0.69045156, 0.30954844]
1439,[0.018901331, 0.9810986]
1440,[0.013330678, 0.9866693]
1441,[0.7385042, 0.2614959]
1442,[0.7092717, 0.2907283]
1443,[0.99636734, 0.0036327115]
1444,[0.9974027, 0.0025972927]
1445,[0.43164587, 0.5683541]
1446,[0.7688694, 0.23113057]
1447,[0.074935116, 0.9250649]
1448,[0.074935116, 0.9250649]
1449,[0.074935116, 0.9250649]
1450,[0.074935116, 0.9250649]
1451,[0.074935116, 0.9250649]
1452,[0.074935116, 0.9250649]
1453,[0.074935116, 0.9250649]
1454,[0.038776513, 0.9612235]
1455,[0.76995695, 0.23004304]
1456,[0.88304037, 0.11695968]
1457,[0.9999988, 1.1328476e-06]
1458,[0.9999988, 1.1328476e-06]
1459,[0.4318737, 0.5681263]
1460,[0.06540432, 0.93459576]
1461,[0.36246145, 0.6375385]
1462,[0.005035757, 0.99496424]
1463,[0.9999571, 4.292087e-05]
1464,[1.0, 3.788551e-11]
1465,[0.0999889, 0.90001106]
1466,[0.4413929, 0.55860716]
1467,[0.24574241, 0.7542576]
1468,[0.99998367, 1.6298212e-05]
1469,[0.99998367, 1.6298212e-05]
1470,[0.892969, 0.107030965]
1471,[0.81664526, 0.18335475]
1472,[0.7118665, 0.28813353]
1473,[0.7118665, 0.28813353]
1474,[0.97950774, 0.020492218]
1475,[0.42952302, 0.57047695]
1476,[0.7559045, 0.24409553]
1477,[0.9971033, 0.002896741]
1478,[0.49658617, 0.5034138]
1479,[0.19850725, 0.80149275]
1480,[0.99480987, 0.005190117]
1481,[0.94346946, 0.05653048]
1482,[0.8900195, 0.10998053]
1483,[0.9999989, 1.0266089e-06]
1484,[0.12848698, 0.871513]
1485,[0.04876309, 0.9512369]
1486,[0.9941605, 0.0058394484]
1487,[0.99643767, 0.003562343]
1488,[0.4302029, 0.5697971]
1489,[0.84474266, 0.15525734]
1490,[0.9285487, 0.07145138]
1491,[0.34030873, 0.6596913]
1492,[0.038565807, 0.96143425]
1493,[0.99998736, 1.2580763e-05]
1494,[0.46351567, 0.5364843]
1495,[0.0021071027, 0.9978929]
1496,[0.916369, 0.083630964]
1497,[0.5998757, 0.4001243]
1498,[0.16995876, 0.8300413]
1499,[0.75162995, 0.24837002]
1500,[0.16536357, 0.83463645]
1501,[0.99997854, 2.1491649e-05]
1502,[0.7254895, 0.27451053]
1503,[0.0062280414, 0.993772]
1504,[0.085110515, 0.9148895]
1505,[0.008681696, 0.99131835]
1506,[0.16226816, 0.8377319]
1507,[0.7819719, 0.2180281]
1508,[0.8712718, 0.12872824]
1509,[0.43186206, 0.56813794]
1510,[0.5266099, 0.47339013]
1511,[0.94427717, 0.055722874]
1512,[0.76348734, 0.23651262]
1513,[0.9999995, 4.309237e-07]
1514,[0.022627776, 0.9773722]
1515,[0.77286166, 0.22713836]
1516,[0.34404004, 0.65596]
1517,[0.028512686, 0.9714873]
1518,[0.29238844, 0.7076115]
1519,[0.81344837, 0.18655163]
1520,[0.7663815, 0.23361853]
1521,[0.6395947, 0.36040527]
1522,[0.99999976, 2.682169e-07]
1523,[0.6009715, 0.3990285]
1524,[0.82418317, 0.17581679]
1525,[0.47517803, 0.524822]
1526,[1.0, 9.633004e-09]
1527,[0.7993342, 0.20066577]
1528,[0.68795776, 0.31204227]
1529,[0.99993885, 6.119841e-05]
1530,[0.8889629, 0.111037016]
1531,[0.0011241897, 0.9988758]
1532,[0.5537213, 0.44627863]
1533,[0.99999976, 2.2540527e-07]
1534,[0.00044630663, 0.9995536]
1535,[0.6148169, 0.3851831]
1536,[0.8976583, 0.102341674]
1537,[0.021741848, 0.9782582]
1538,[0.49480474, 0.50519526]
1539,[0.029648347, 0.9703517]
1540,[0.021250919, 0.9787491]
1541,[0.0021131658, 0.99788684]
1542,[0.9999999, 1.7440811e-07]
1543,[0.025856184, 0.97414386]
1544,[0.08046471, 0.91953534]
1545,[0.00035479135, 0.99964523]
1546,[0.00035479135, 0.99964523]
1547,[0.3031533, 0.6968467]
1548,[0.16462475, 0.8353753]
1549,[0.09495772, 0.9050423]
1550,[0.9999994, 5.639724e-07]
1551,[0.10897597, 0.891024]
1552,[0.99999833, 1.6674674e-06]
1553,[0.04365165, 0.9563484]
1554,[0.007411001, 0.992589]
1555,[0.16824287, 0.83175707]
1556,[0.9997328, 0.00026714767]
1557,[0.9368523, 0.0631477]
1558,[0.6860047, 0.31399533]
